"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm","housing_logden"
91463,139.077926635742,6.84918737411499,-0.298439115285873,-0.445291996002197,0.667500495910645,0,0.144995078444481,0,0.187504410743713,0,0,0,0.905856966972351,5.64713144302368
91464,179.260162353516,16.3557472229004,-0.341353207826614,-0.426896661520004,0.402770191431046,0.0267525538802147,0.426909446716309,0.00151703332085162,0.14205077290535,0,0,0,0.635435700416565,3.83712077140808
91465,222.33447265625,21.977237701416,-0.257224500179291,-0.206468269228935,0.234707221388817,0.0427105836570263,0.721522927284241,0.00105927092954516,0,0,0,0,0.348866283893585,0.7750284075737
91466,229.18717956543,18.369291305542,-0.0396060422062874,0.215161293745041,0.239274606108665,0,0.751691460609436,0,0.00903395377099514,0,0,0,0.377538949251175,2.66416001319885
91467,182.718292236328,8.74901866912842,-0.293582916259766,-0.0124960979446769,0.791812181472778,0,0.137859389185905,0.00276614655740559,0.0675622746348381,0,0,0,0.825283944606781,5.23145484924316
91468,202.929718017578,12.5185661315918,-0.175989523530006,-0.358660846948624,0.385636985301971,0,0.558320343494415,0.0010046703973785,0.0550379790365696,0,0,0,0.6939657330513,5.34720993041992
91469,240.782257080078,12.6186046600342,-0.11169359087944,-0.350836664438248,0.176300495862961,0,0.794832825660706,0,0.0288666877895594,0,0,0,0.564687848091125,5.34720993041992
91470,289.717498779297,14.6307096481323,-0.350002378225327,-0.484541803598404,0.18087412416935,0.00870467349886894,0.766713500022888,0.000808032229542732,0.0420916564762592,0.000808032229542732,0,0,0.353849291801453,3.15669775009155
91471,366.640747070312,24.0123291015625,-0.445561170578003,-0.212181001901627,0.479537814855576,0.421568721532822,0.0959541946649551,0,0.00293928757309914,0,0,0,0.219073340296745,1.02671408653259
91472,379.018402099609,25.9545249938965,-0.287509381771088,-0.111733056604862,0.688470125198364,0.253020077943802,0.0585097819566727,0,0,0,0,0,0.178755760192871,0.222471937537193
91473,440.526153564453,24.1748905181885,-0.148760467767715,-0.440352469682693,0.798830509185791,0.107288092374802,0.0938814207911491,0,0,0,0,0,0.158760219812393,0.122254528105259
91474,522.554870605469,19.8237571716309,-0.326998174190521,-0.280700653791428,0.561357855796814,0.011043107137084,0.42759907245636,0,0,0,0,0,0.121658340096474,0.193033471703529
91475,542.784606933594,17.3361206054688,-0.221953928470612,0.120471015572548,0.588691413402557,0.00134672038257122,0.409961879253387,0,0,0,0,0,0.106436289846897,0.154426768422127
91476,513.760986328125,15.7311143875122,-0.144635379314423,0.261390626430511,0.586628675460815,0,0.412563323974609,0,0,0.000808032229542732,0,0,0.079784519970417,0.00965167302638292
91477,481.040893554688,15.6872301101685,-0.0301929675042629,0.185952007770538,0.565949082374573,0,0.43405094742775,0,0,0,0,0,0.0759437084197998,0
91478,474.901397705078,16.3241004943848,-0.274783462285995,0.180651023983955,0.151591062545776,0,0.848408937454224,0,0,0,0,0,0.0863629803061485,0
91479,425.825408935547,16.3690013885498,-0.0190001875162125,0.457492470741272,0.319342195987701,0,0.680657804012299,0,0,0,0,0,0.0981128439307213,0
91480,393.094085693359,19.1467170715332,0.270182996988297,0.0257157851010561,0.83144199848175,0,0.16855800151825,0,0,0,0,0,0.0734054148197174,0
91481,426.994567871094,20.6778049468994,0.328912645578384,0.0456970520317554,0.570297181606293,0,0.429702788591385,0,0,0,0,0,0.0643172562122345,0
91482,385.010711669922,24.766508102417,0.276896953582764,0.111255824565887,0.868193030357361,0,0.131806954741478,0,0,0,0,0,0.0942435190081596,0
91483,430.033081054688,25.2847499847412,0.0864714905619621,-0.329639405012131,0.449846535921097,0.00215475261211395,0.54799872636795,0,0,0,0,0,0.115452826023102,0.381292819976807
91484,485.634643554688,26.5804862976074,0.300000101327896,-0.225616276264191,0.731642365455627,0,0.268357634544373,0,0,0,0,0,0.0679181441664696,1.68115472793579
91485,551.684143066406,24.4239349365234,0.362225264310837,-0.126128703355789,0.875003039836884,0,0.124996960163116,0,0,0,0,0,0.0650127679109573,1.73314917087555
