"unit_id","psi_pred","psi_se","psi_src","hotspot","q5_flag","bobc_detected","kde_mean","kde_max","psi_q5"
47675,0.912643919979338,0.0523772825558004,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
47687,0.91812239436389,0.0456951617321247,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000263143448364644,0.00000040417890545541,4
47697,0.966752710230217,0.0279362838713879,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000239313658312312,0.00000489734611619497,5
47702,0.63052693937404,0.0938107658956382,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000160833318885167,0.00000000161497148987166,3
47718,0.833544850084902,0.094892050755028,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000059676899581973,0.00000881598862179089,4
47722,0.324916480278401,0.138248823365375,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000566306113114479,0.0000000884061250872037,2
47750,0.211617631565845,0.0829389362969399,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
47761,0.900381917211917,0.0598804869610901,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000718066175409149,0.000000178649301574296,4
47762,0.812956705236973,0.0730902087010982,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000192048024076456,0.00000000000350969665656453,4
47764,0.924487816731045,0.0446127612531384,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000100363137939263,0.0000000000666541613569827,4
47765,0.998724148799756,0.00253363335305426,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000205176792222872,0.00000000290585489004513,5
47775,0.979221663773634,0.0148784529521022,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000889925377833833,0.000000124904744325249,5
47776,0.533195004925641,0.222055556524393,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000158726791710251,0.000000239551951608519,3
47777,0.833028976153661,0.0815178088440736,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000165646962813071,0.0000000450306245625143,4
47778,0.90302966187313,0.0570026873726984,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000244983038300006,0.0000000944815354841921,4
47797,0.870060708928473,0.0701424407135339,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,4
47799,0.557104712851439,0.132322765281383,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000466930003995003,0.000000725637733012263,3
47809,0.533240107116734,0.157192425383427,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000884351925023452,0.00000000162661240032946,3
47868,0.881721723906207,0.0954531018139568,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000805561455763382,0.00000107351411315904,4
47876,0.613327581470129,0.146562660884853,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000152005611653294,0.00000159864384841057,3
47944,0.926622170951348,0.0332415320324845,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000326463016619982,0.000000124097212506058,4
47978,0.250202944376945,0.0887641083844807,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000429539852575545,0.000000946100669807493,2
48020,0.610620719063945,0.175531453701868,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000150187311476202,0.0000000189990601029422,3
48234,0.915879918541534,0.0474680677159526,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000266783019287065,0.000000000269767264082788,4
48347,0.175987998595636,0.0906637748367668,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
48478,0.936396167805747,0.0345643401155113,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,5
48561,0.65961915098458,0.142102546135486,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000111503061361873,0.0000013951984101368,3
48636,0.392884561099408,0.158441619937035,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000338664651877707,0.00000000904367247755999,2
48637,0.420989094798323,0.154273006522045,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000904367247755999,0.00000000904367247755999,2
48638,0.994005006177985,0.0112038720331378,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,5
48920,0.713969012072078,0.154375802600202,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000143287263654202,0.00000146543573009694,3
48974,0.88359578379891,0.0477099175564396,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000335376526550135,0.000000137349090323369,4
49041,0.675761871358316,0.113532410982936,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
49043,0.119016942022864,0.0644750719599087,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000007959358172549,0.00000000496840746322391,1
49046,0.327093035778028,0.0676573098193837,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000158871046096465,0.00000177015556346305,2
49049,0.77975924281569,0.101261061075987,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000399933686168197,0.0000000170038916280646,3
49050,0.984727913626804,0.0179188348947262,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000000000110805665514449,0.000000000000000191047195992244,5
49052,0.845608148049625,0.0624865663481564,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000000000381111324222415,0.00000000000000172769109081135,4
49054,0.571370188875084,0.140492291817479,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000126903587638338,0.00000000422595691773608,3
49055,0.954853639440305,0.0305021291957078,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000225533394043742,0.000000000168546634982114,5
49178,0.165277724438958,0.0759514478628452,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
49186,0.214206654546663,0.0885350948841816,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
49219,0.860122248553705,0.0502737351256804,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000000100021699229276,0.000000000000375669195187486,4
49221,0.941550387394912,0.034730574302837,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000114083064772785,0.000000194466608149924,5
49423,0.0964905138242932,0.0305831193623358,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000567870621637212,0.00000014085114230511,1
49426,0.0542507271169348,0.0271302893213021,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000456547226690418,0.00000014085114230511,1
49493,0.607623247149775,0.116277807697804,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000539185496251093,0.0000000163518336648849,3
49530,0.147317580146612,0.0512618458920261,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000364236285577135,0.000000513128156853782,1
49546,0.374111767683629,0.181837191818154,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,2
49547,0.97078588949237,0.029804416284496,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000200564023722372,0.00000000143051059886545,5
49549,0.985958739290488,0.015619429756939,"modavg[m_full+m_fullgrad]","cold",NA,1,0.000000562506670576113,0.00000228987892114674,5
49550,0.711445266322446,0.0921239120543054,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000000000743744426177131,0.00000000000000133849289819603,3
49629,0.826751954053152,0.0588050409403312,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
49630,0.80760937919295,0.111902730963946,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
49760,0.803198040544692,0.0662047399594083,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000000000000363801943315429,0.0000000000000000286795926081323,4
49809,0.864203486162823,0.0532915996926268,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,4
49822,0.544040041691117,0.118077509837421,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000434597154708172,0.000000619007892055379,3
49907,0.0857247285256389,0.0373467492380813,"modavg[m_full+m_fullgrad]","cold",NA,0,0.00000043021321971537,0.00000049249143785346,1
49970,0.127113617039609,0.0585825202831798,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
49974,0.226061632221681,0.0908751762108343,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,2
50038,0.797136183481276,0.095799370880851,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000964714104156883,0.000000123532231555146,4
50084,0.922085736891024,0.0461964937307311,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000138800760396407,0.00000210240591513866,4
50316,0.813929109811594,0.0848625058738705,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000433007613764858,0.000000559199349936534,4
50329,0.97700863060629,0.0199976726861398,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,5
50331,0.131810030110536,0.0618972619480521,"modavg[m_full+m_fullgrad]","cold",NA,0,0.00000116759736101812,0.00000194966628441762,1
50407,0.627597972911855,0.121974340246706,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000543134660802025,0.0000010504412557566,3
50408,0.622592392539204,0.121482902667117,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000797886698933326,0.000000157639561848555,3
50432,0.175466110919257,0.0458301849664666,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
50433,0.917726313206081,0.0534477647435849,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000385892946042077,0.000000385892946042077,4
50471,0.898350847486869,0.0379225818348376,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000000161301619169786,0.000000000000680637078816215,4
50479,0.721478859186763,0.0765628354615784,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000392593847209355,0.0000127051862364169,3
50483,0.867955035064558,0.0594232018829591,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000902672311897668,0.00000000103405717322147,4
50486,0.621442133158445,0.063741149204691,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000812057692201051,0.0000020248216969776,3
50492,0.948504270685511,0.0477534218892712,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000639951451830711,0.000000689767546191433,5
50500,0.133697985007769,0.0392692667743417,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000521879286452531,0.000000099821278354284,1
50501,0.0524901512956138,0.0297934506941919,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000462492160124839,0.00000014085114230511,1
50505,0.0354152000169886,0.0299585263950152,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000270316000694493,0.000000284458650412489,1
50523,0.237681423184626,0.0771630608220929,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000522366004618302,0.000000000360950686006944,2
50543,0.201287210982676,0.0695912611516361,"modavg[m_full+m_fullgrad]","cold",NA,0,0.0000000107746283006804,0.000000047538136982439,1
50547,0.0543993446194992,0.025399736100629,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
50549,0.115953408127618,0.0381322372298793,"modavg[m_full+m_fullgrad]","cold",NA,0,0.00000000219260831713086,0.00000000635634966883458,1
50564,0.836249983555118,0.0751127803120578,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000119958016853161,0.0000000414792253877749,4
50571,0.823122744528072,0.0761099595261351,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
50573,0.902092649288675,0.0531785549521781,"modavg[m_full+m_fullgrad]","ns",NA,1,NA,NA,4
50574,0.854402558709522,0.0699039406932161,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000033706857038851,0.000000432165649044691,4
50576,0.201919175452087,0.0499952555639073,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,1
50577,0.705521849880314,0.153051401577309,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,3
50582,0.852781358936998,0.0571103235284179,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000217421973758292,0.0000000807797135848887,4
50583,0.916910875443355,0.045434238274266,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,4
50584,0.980455089441597,0.0165063673948927,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,5
50606,0.839461102583104,0.0714436958679243,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000193726833686014,0.000000273158946129115,4
50776,0.684123531143299,0.0968334113870455,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000181012723032836,0.000000373983880308515,3
50779,0.176384081472857,0.0364943843005943,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000110863560109919,0.00000026892587356997,1
50784,0.746618910125469,0.08660024554543,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000219855592065166,0.00000000345675088553321,3
50822,0.731157888070447,0.138891584252264,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000238787322359713,0.000000282792143480037,3
50828,0.360639844086608,0.110830301260122,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
50871,0.983599284369337,0.0175919116551512,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,5
50872,0.935796558474566,0.0401661361171662,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,5
50873,0.994526710905235,0.00773244206464558,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000910382436103419,0.000000049134747825974,5
50931,0.935190767914763,0.0383215814679898,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,5
50940,0.929115052296262,0.0470141765446825,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000109470363440778,0.00000119531205200474,4
51002,0.749599442330083,0.0846178911094124,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000332580931683424,0.000000122309543826304,3
51003,0.720088493002021,0.0900039190713024,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000678030964706977,0.00000000828314039580391,3
51015,0.980021054304891,0.0226117796018904,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000112093857751461,0.00000103527679584658,5
51016,0.936032452771304,0.0432477554645923,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000683176631355309,0.0000140228021336952,5
51141,0.164407297944076,0.0430462123422157,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
51147,0.1478436857762,0.0587167719989884,"modavg[m_full+m_fullgrad]","cold",NA,0,NA,NA,1
51229,0.399859970829926,0.0785533023275668,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
51253,0.509063915373398,0.167836441321106,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
51269,0.70350005087849,0.0830190768017398,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000150558907563436,0.0000000496877774480708,3
51270,0.558459986083664,0.126370423133752,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000117705467594931,0.0000000230512053889242,3
51291,0.618770515352077,0.085398248048326,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000349480444583605,0.000000156856216904089,3
51311,0.997112124646195,0.00551170928804439,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000188012254653813,0.0000000253245211467856,5
51316,0.981331908992472,0.0236368850513678,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000154710786404166,0.0000000382028666479073,5
51361,0.892445406310095,0.0770795585837573,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
51363,0.88512702732378,0.0525450587205823,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
51415,0.871246236995724,0.0916540151421222,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000602586965214869,0.000000672184398808895,4
51536,0.099127740279458,0.0472567137700092,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000000288154666794327,0.00000000552959322774882,1
51739,0.927127413027392,0.0360839596479659,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000103495800374276,0.000000331301549749696,4
51741,0.627905522325902,0.145664379530773,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000344741923896663,0.0000000121754126780615,3
51744,0.564603608740818,0.206132214576261,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000332625589294366,0.000000053708365754801,3
51745,0.969707560535359,0.0252340855428129,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000575445113781825,0.000000121327545343775,5
51769,0.98827187126495,0.0142075918716073,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000634238830343747,0.000000197508370547439,5
51822,0.201758153015993,0.0833839436418079,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000183704301770504,0.000000000225036905776577,1
51823,0.957467746967935,0.0369717766294465,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000474871946209987,0.000000115179418003208,5
51837,0.545335331351112,0.18301733276931,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000278704206380098,0.0000000465518752434946,3
51839,0.481301632219327,0.162038053210925,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000236373214335117,0.0000000544137144231627,2
51844,0.12429873477559,0.0377099772671884,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000444319113057645,0.000000581147162392881,1
51891,0.668666526222627,0.0905125640093418,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
51937,0.15192872357916,0.065238045294061,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000000000004712329662887,0.0000000000000000438730409587144,1
51941,0.721582357756943,0.0810404627174841,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000139009402946866,0.000000000166760646957975,3
52064,0.476800303731013,0.180079314122948,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000000000775892304375637,0.000000000000000247872042385134,2
52069,0.948465024722787,0.0316733357532502,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000048247287054437,0.000000241345162521611,5
52112,0.63726904473747,0.207395152246076,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000674942884870688,0.00000875289970281301,3
52177,0.436654700118189,0.134461084374639,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000000000179717894212283,0.00000000000157324153704508,2
52189,0.664892343006368,0.103475829342491,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000325643071619197,0.00000121005530218099,3
52204,0.513608002446032,0.0979655952452976,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000189792876881256,0.00000241677753365366,3
52206,0.497768610901348,0.0826506230896899,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000767612050367461,0.00000162039918905066,3
52207,0.433609366267294,0.131436599721837,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000159284763867618,0.00000173892669863562,2
52210,0.927243772010582,0.0331285762317763,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000435936385656532,0.00000326798340211099,4
52211,0.916272363897234,0.0361865729059488,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000219784783439536,0.0000116992832772667,4
52212,0.945924221980748,0.041554065188182,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000438672304881038,0.00000703847081240383,5
52214,0.456939714872074,0.126065079091008,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
52215,0.92026516548672,0.0495882018073397,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000638130768493284,0.00000964469654718414,4
52216,0.899402339324098,0.0518495833794862,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000000629913543548355,0.0000000547843619358446,4
52219,0.858456662682522,0.0433066411890031,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000458396758051816,0.00000000856018722572571,4
52220,0.830812757690492,0.0483644216077437,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000000335101613124777,0.00000000919151688094644,4
52221,0.717319632914839,0.0916695782993957,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000472032679610379,0.0000000531311137308421,3
52222,0.694986823125136,0.0852971710046028,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000393482864069483,0.000000182453646857539,3
52225,0.980369800429533,0.0196209068168627,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000000000000145729231041062,0.0000000000000000000164535222657133,5
52231,0.82080767288946,0.0647429416955677,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000375115661199743,0.000000708139509697503,4
52232,0.879383744420986,0.0413440294712981,"modavg[m_full+m_fullgrad]","ns",NA,1,0.000000329923039998903,0.0000008495855468027,4
52317,0.13055538573087,0.0417667964389739,"modavg[m_full+m_fullgrad]","cold",NA,0,0.000000186438342097972,0.000000287004866095231,1
53034,0.767007799362926,0.0643885728720706,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000000000203390190973984,0.000000000165169447563507,3
53035,0.908596370180332,0.0424541634069031,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000000000373901484860412,0.0000000000206799820323678,4
53048,0.349525602624849,0.101088601622895,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000136517663493207,0.0000000000896708748920894,2
53049,0.309967537774742,0.0643742808466618,"modavg[m_full+m_fullgrad]","ns",NA,1,0.0000000000954401141450845,0.000000000661345034291827,2
53050,0.272871567769881,0.0924203497252075,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000000201983083036872,0.0000000000720327131276122,2
53055,0.386286995570963,0.155225126277764,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000955014547798783,0.0000143085380841512,2
53056,0.187023635165485,0.0792867411052059,"modavg[m_full+m_fullgrad]","ns",NA,0,0.00000501565273225424,0.0000071279223448073,1
53058,0.830168007323897,0.0851171003967773,"modavg[m_full+m_fullgrad]","ns",NA,0,0.000000747545357171475,0.00000158817147166701,4
53062,0.772209108652549,0.0972455972847633,"modavg[m_full+m_fullgrad]","ns",NA,1,0.00000092873830226381,0.0000014294940910986,3
53068,0.700127214777425,0.160523274574912,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,3
53073,0.841979448126988,0.102999050948145,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,4
53100,0.970643926865545,0.0279494336590661,"modavg[m_full+m_fullgrad]","ns",NA,0,0.0000000415869152448067,0.0000000834677820193974,5
53203,0.249841736703999,0.0743925961958326,"modavg[m_full+m_fullgrad]","ns",NA,0,NA,NA,2
53208,0.680437795147169,0.0868562897220892,"modavg[m_full+m_fullgrad]","cold",NA,0,0.00000017038473743014,0.000000185410897302063,3
