"unit_id","county","hab_area_km2","unit_name","n_occ","effort_years","gistar_z","hotspot","q5_flag","n_total","n_obscured","obscured_frac","kde_mean","kde_max"
49423,"Alameda",0.444655901597087,"Martin Luther King Junior Regional Shoreline",0,11,-0.242654995909454,"cold",NA,0,0,NA,0.0000000214154844968562,0.0000000254037821889597
49426,"Alameda",0.185814394861065,"Martin Luther King Junior Regional Shoreline",0,4,-0.252676457568109,"cold",NA,0,0,NA,0.0000000200957988027994,0.0000000262971635578424
49465,"Marin",0.117326881222009,"Marinwood Park",0,0,-0.309065257690051,"ns",NA,0,0,NA,0.00000000768111707571961,0.00000000768111707571961
49493,"San Mateo",0.732062258352416,"Hidden Canyon Park",0,10,-0.070302934520951,"ns",NA,0,0,NA,0.00000000407697697824005,0.00000000508151831724035
49528,"Napa",1.70923128830782,"Cedar Roughs Wilderness",0,0,-0.174094406214199,"ns",NA,0,0,NA,NA,NA
49529,"Napa",6.4798564529697,"Chiles Valley",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49530,"Napa",0.564485533010985,"Ghisletta Wetlands and Open Space",0,5,-0.174094406214199,"ns",NA,0,0,NA,0.0000000433861622184395,0.0000000446868000381073
49531,"Napa",0.231820468352621,"Ghisletta Wetlands and Open Space",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.0000000434098232915403,0.0000000446868000381073
49533,"Napa",0.64323323855339,"Hangman",0,0,-0.242654995909454,"cold",NA,0,0,NA,0.000000143849121059247,0.000000149930954762567
49534,"Napa",0.322886604503441,"B&B Wendel Preserve",0,0,-0.174094406214199,"ns",NA,0,0,NA,NA,NA
49546,"Contra Costa",0.941018268441037,"City of Antioch Trail",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49547,"Napa",0.733886211439667,"Linda Falls Preserve",1,3,-0.174094406214199,"cold",NA,3,3,1,0.0000000613098407598045,0.0000000631341592338686
49549,"Napa",5.85078316721512,"PUC Demonstration and Experimental Forest",0,11,-0.174094406214199,"ns",NA,9,9,1,0.0000000595277818149498,0.0000000802003228272952
49550,"San Mateo",0.393823985687275,"Pedro Point Headlands",1,5,-0.138325055055722,"ns",NA,1,0,0,0.00000000227226082394338,0.00000000282653367378316
49629,"Contra Costa",1.10138605533244,"Almond Ranch",0,1,-0.256837826723102,"ns",NA,0,0,NA,NA,NA
49630,"Contra Costa",0.351590685569654,"Painted Rock",0,1,-0.211636258320938,"ns",NA,0,0,NA,NA,NA
49760,"Santa Cruz",23.3887615803334,"Cotoni-Coast Dairies",1,13,0.326676510004478,"ns",NA,14,13,0.928571428571429,0.000000000479428940991511,0.00000000107513398184267
49792,"Alameda",2.63349712475067,"Mendoza Ranch",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49809,"Contra Costa",1.21918106519691,"Mount Diablo State Park",1,8,-0.188317584436221,"ns",NA,1,0,0,NA,NA
49822,"Napa",1.30225622574588,"American Canyon",0,1,-0.233588795812426,"ns",NA,0,0,NA,0.00000015737258252102,0.000000163020700938432
49886,"Contra Costa",21.6897724180357,"Webb Tract",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49887,"Contra Costa",11.4987876091242,"Holland Tract",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49907,"Solano",0.114125066914125,"Lake Dalwigk",0,1,-0.221314647118306,"cold",NA,0,0,NA,0.000000118559519535211,0.000000128220818851332
49911,"Solano",0.159190040102453,"Pond C Biofiltration and Habitat Restoration Project",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49918,"Contra Costa",0.195789035757503,"Anticoch Community Park",0,0,-0.221314647118306,"cold",NA,0,0,NA,NA,NA
49968,"Solano",3.43965981346943,"Chipps Island",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49969,"Contra Costa",2.42441699659012,"Winter Island",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49970,"Solano",0.59714592079899,"Decker Island",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49972,"Solano",1.54425681715326,"Arnold Slough",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49973,"Solano",1.12785166883354,"Wings Landing",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
49974,"Solano",13.6733415839762,"Lookout Slough",0,2,-0.0697060784840234,"cold",NA,0,0,NA,NA,NA
50038,"Sonoma",0.156860148073744,"Los Guillicos Preserve",0,1,0.186072695158706,"ns",NA,0,0,NA,0.00000019305090859234,0.000000193086520994257
50084,"Sonoma",2.92264654771084,"Harold Richardson Redwoods Reserve",0,1,-0.209863757372676,"cold",NA,0,0,NA,0.00000112207283109456,0.00000115688362711808
50089,"Napa",6.09719073021294,"Grinsell Ranch Preserve",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
50091,"Napa",1.92567347187847,"Spencer Reserve",0,0,-0.216098918923153,"ns",NA,0,0,NA,NA,NA
50302,"Napa",2.09693440905982,"Napa Headwaters",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.000000149898099266466,0.000000155692447378897
50316,"Sonoma",0.708660643753198,"Sonoma Mountain Vernal Pool Preserve",0,4,0.112060403053616,"ns",NA,0,0,NA,0.00000030529801620105,0.000000324728176792632
50329,"Alameda",13.9352589066212,"Tesla Park",0,8,0.00475234957818558,"ns",NA,0,0,NA,NA,NA
50331,"Solano",1.77615266780987,"Napa -- Sonoma Marshes Wildlife Area",0,2,-0.174094406214199,"ns",NA,0,0,NA,0.000000143419057963001,0.000000158021776996975
50407,"Santa Cruz",0.461970500879427,"Santa Cruz Long-Toed Salamander Ecological Reserve",0,1,-0.314394127622371,"cold",NA,0,0,NA,0.000000000509605690979242,0.000000000540218814126803
50408,"Santa Clara",0.409119611776915,"Guadalupe Reservoir",0,2,0.188765243607661,"ns",NA,0,0,NA,0.0000000780718067971975,0.0000000932087118599156
50423,"Contra Costa",0.123314355586129,"Ditmer",0,0,-0.314394127622371,"cold",NA,0,0,NA,0.0000000213060005194166,0.0000000222716902698039
50432,"Contra Costa",0.583872469269759,"Pacheco Marsh",0,3,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
50433,"Contra Costa",0.499986945944392,"Harvey Ranch",0,1,-0.176101765736736,"ns",NA,0,0,NA,0.0000000240079298663431,0.0000000240079298663431
50471,"Santa Clara",7.52000510348013,"Lakeside Ranch",0,1,0.128445824120026,"ns",NA,0,0,NA,0.0000000682927705497605,0.0000000962217399091969
50479,"Alameda",0.915498115906916,"Five Canyons Open Space Regional Preserve",5,6,-0.0141549520544008,"ns",NA,2,0,0,0.000000153082368115065,0.000000159525143317296
50483,"Contra Costa",2.87190892976395,"Tilden (Nature Area)",2,16,-0.188317584436221,"ns",NA,2,0,0,0.000000000173230915723188,0.000000000287950691069128
50486,"Alameda",2.52323233485693,"Lake Chabot Regional Park",0,10,-0.180617520732422,"ns",NA,0,0,NA,0.000000110282442733478,0.000000131285176507845
50492,"Alameda",0.355660072465421,"Roberts Regional Recreation Area",0,2,-0.270057748775247,"ns",NA,0,0,NA,0.0000000148413281664261,0.0000000202056344988932
50493,"Contra Costa",0.132634553697072,"Roberts Regional Recreation Area",0,0,-0.261000787903158,"ns",NA,0,0,NA,0.0000000107864517318035,0.0000000131943158621084
50500,"Alameda",0.228990689386616,"Martin Luther King Junior Regional Shoreline",0,15,-0.252676457568109,"cold",NA,0,0,NA,0.000000022671182264844,0.0000000234147830013853
50501,"Alameda",2.17089229694299,"Martin Luther King Junior Regional Shoreline",0,12,-0.252676457568109,"cold",NA,0,0,NA,0.0000000211902460023339,0.0000000262971635578424
50505,"Alameda",0.171608050293641,"SF Bay Trail",0,1,-0.280696895853321,"cold",NA,0,0,NA,0.0000000182479098498334,0.0000000482851056915479
50523,"Santa Clara",0.379568647391055,"Northern Coyote Valley Conservation Area",0,0,-0.189786926973296,"ns",NA,0,0,NA,0.000000115862441418813,0.000000125942918316468
50529,"Alameda",0.231593153876866,"Bay Area Ridge Trail",0,0,-0.0737853284328278,"ns",NA,0,0,NA,0.000000153386039869474,0.000000158627898372288
50535,"Contra Costa",0.175381707044707,"Calaveras Ridge Trail",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.0000000490211036208166,0.0000000546730518635741
50543,"Alameda",2.03492638438772,"Coyote Hills Regional Park",0,14,-0.209863757372676,"cold",NA,0,0,NA,0.00000000906647468212896,0.0000000126300898628529
50547,"Alameda",0.25971254333967,"Crown Memorial State Beach",0,13,-0.221314647118306,"cold",NA,0,0,NA,NA,NA
50549,"Alameda",0.150320300514579,"Dumbarton Quarry Campground on the Bay",0,3,-0.209863757372676,"cold",NA,0,0,NA,0.00000000567668001494326,0.00000000628670893121352
50562,"Alameda",0.135323304544085,"Mission Peak Regional Preserve",0,0,-0.0667863527387683,"ns",NA,0,0,NA,0.00000000114764775460685,0.00000000114764775460685
50564,"Alameda",1.93024301491944,"Vargas Plateau Regional Park",0,1,-0.221314647118306,"cold",NA,0,0,NA,0.00000000739494243617855,0.0000000121575824962861
50571,"Contra Costa",2.9134914718856,"Vasco Caves Regional Preserve",0,1,-0.174094406214199,"ns",NA,0,0,NA,NA,NA
50573,"Alameda",7.15494337548781,"Brushy Peak Regional Preserve",1,12,-0.211636258320938,"cold",NA,1,0,0,NA,NA
50574,"Alameda",1.51660853054547,"Mission Peak Regional Preserve",0,4,-0.0855188663593018,"ns",NA,0,0,NA,0.000000000440433273185548,0.000000000547345557766477
50576,"Contra Costa",0.771173457232006,"Waterbird Regional Preserve",0,8,-0.242654995909454,"cold",NA,0,0,NA,NA,NA
50577,"Contra Costa",0.309315157039413,"Carquinez Strait Regional Shoreline",0,4,-0.314394127622371,"cold",NA,0,0,NA,NA,NA
50582,"Contra Costa",2.25135974348991,"Rancho Pinole Regional Preserve",0,6,-0.380126246369345,"cold",NA,0,0,NA,0.00000000870764615967801,0.000000015365344552265
50583,"Napa",4.45446630484874,"Pope Creek",0,2,-0.174094406214199,"ns",NA,0,0,NA,NA,NA
50584,"Napa",9.35796200860888,"Walt Ranch",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
50598,"Marin",0.137437758304447,"Oakwood Open Space",0,0,-0.324812473768853,"ns",NA,0,0,NA,0.0000000165258331463747,0.0000000166815148361366
50606,"Sonoma",2.07526912314338,"Monte Rio Redwoods Regional Park",0,3,-0.0667863527387683,"ns",NA,0,0,NA,0.000000041539362172216,0.0000000425523900560165
50776,"Sonoma",1.58871046811144,"Chanslor Ranch",0,4,-0.209863757372676,"cold",NA,0,0,NA,0.0000000680907490391292,0.0000000751594200210093
50779,"Alameda",1.4578431774241,"Alameda Creek Regional Trail",0,11,-0.262332310850271,"cold",NA,0,0,NA,0.0000000158522492910151,0.0000000354060425422631
50783,"Santa Clara",2.92749852926877,"Mount Madonna North",0,0,-0.102686456787027,"ns",NA,2,2,1,0.000000026321357537995,0.0000000344850938915897
50784,"Santa Clara",4.55177442607947,"O'Connell Ranch Reserve",0,1,0.0762910518951394,"ns",NA,0,0,NA,0.0000000143870773072763,0.0000000216463895696961
50785,"Santa Clara",0.187451909311858,"Castle and Cooke Reserve",0,0,-0.33068182787541,"ns",NA,0,0,NA,0.000000097719798475282,0.00000010083716972531
50822,"Sonoma",0.878504699473839,"Fountaingrove II Open Space",0,4,-0.0310170015802914,"ns",NA,0,0,NA,0.0000000675593483379089,0.0000000774098012357172
50828,"Solano",0.297042096582092,"Sackett Ranch",0,3,-0.153416756738804,"ns",NA,0,0,NA,NA,NA
50854,"Sonoma",1.49301686332724,"Russian River Redwoods",0,0,-0.102555703897245,"ns",NA,0,0,NA,0.0000000520542862147977,0.0000000562133770642959
50870,"Napa",0.31172902988939,"Howarth",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.000000105115070425654,0.000000114012394192287
50871,"Napa",5.37728389543323,"Mead Ranch",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
50872,"Napa",0.240829666143886,"Zipser",0,1,-0.216098918923153,"ns",NA,0,0,NA,NA,NA
50873,"Napa",1.75096502129605,"McCormick Ranch",0,3,0.050276914399702,"ns",NA,3,3,1,0.000000144060891216213,0.000000160064900001089
50874,"Napa",0.166512418989169,"The Cove",0,0,0.00549490479867423,"ns",NA,0,0,NA,0.000000228176261884983,0.00000023042605334922
50931,"Napa",1.65257468570772,"Harunk",0,1,-0.174094406214199,"ns",NA,0,0,NA,NA,NA
50932,"Santa Cruz",2.2171762544822,"Cascade Creek",0,0,0.0752906125132398,"ns",NA,0,0,NA,0.00000000837914004847562,0.00000000969164037911696
50940,"San Mateo",0.739892811829766,"Peters Creek",1,2,1.01650803677696,"hot","occ_hot_effort_not_TRUSTED",2,1,0.5,0.000000142971785521695,0.000000152322940039085
50999,"San Mateo",0.216496492632744,"Cloverdale Coastal Ranches",0,0,0.084225859589453,"ns",NA,0,0,NA,0.00000000188398185940741,0.00000000230938934642211
51002,"San Mateo",13.0294424287536,"Cloverdale Ranch Open Space Preserve",2,6,0.0365136423871903,"ns",NA,2,1,0.5,0.00000000336382011134617,0.00000000541258105002385
51003,"San Mateo",7.35738641029335,"Cloverdale Ranch Open Space Preserve",0,10,0.00615175697230565,"ns",NA,0,0,NA,0.00000000269555266996235,0.00000000480197215324552
51015,"San Mateo",4.39367936203351,"Williams Sisters Ranch",3,14,0.930309030932341,"hot","occ_hot_effort_hot_SUSPECT",3,0,0,0.00000031566284519613,0.000000412380330772066
51016,"San Mateo",1.66124648644569,"Coal Mine Ridge",0,8,1.02905976250254,"hot","occ_hot_effort_hot_SUSPECT",0,0,NA,0.000000456789280178782,0.000000483110113691509
51141,"Contra Costa",1.69412539720883,"Corteva Wetlands Preserve",0,7,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
51147,"Alameda",0.190307430976828,"Bill Osborne Model Airplane Field",0,2,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
51204,"Contra Costa",0.203252696679302,"Big Bend",0,0,-0.262332310850271,"cold",NA,0,0,NA,NA,NA
51222,"Santa Clara",0.158891941178367,"Barker",0,0,-0.102686456787027,"ns",NA,0,0,NA,0.0000000215903437350562,0.0000000224555787298186
51229,"Contra Costa",1.27511889506309,"Marsh Creek Reservoir",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
51253,"Marin",0.138030285245728,"Buck's Landing",0,1,-0.315090641230347,"ns",NA,0,0,NA,NA,NA
51267,"Santa Clara",0.792350513535293,"Redwood Ridge",0,0,-0.102686456787027,"ns",NA,0,0,NA,0.0000000220914415649531,0.0000000248286617932081
51268,"Santa Clara",6.34364343398351,"Richmond Ranch",0,0,0.188765243607661,"ns",NA,0,0,NA,0.0000000555878827412926,0.0000000709179417412997
51269,"Santa Clara",0.203836794929082,"Almaden Quicksilver Park",0,3,0.362445861162955,"ns",NA,0,0,NA,0.000000127129354154931,0.000000154470455981937
51270,"Santa Clara",3.34038672903387,"Anderson Lake County Park",0,8,-0.211636258320938,"ns",NA,0,0,NA,0.0000000774793491586934,0.000000112992459833094
51291,"Santa Clara",2.81635667260556,"Calero County Park",0,10,0.0399077707905076,"ns",NA,0,0,NA,0.000000162255687996549,0.000000178877996859228
51304,"Solano",0.122970512355278,"Putah Creek Fishing Access",0,0,-0.138325055055722,"ns",NA,0,0,NA,NA,NA
51311,"Santa Clara",0.249950667745,"Skyline Ridge Open Space Preserve",1,4,1.00016809600809,"hot","occ_hot_effort_hot_SUSPECT",1,0,0,0.000000311244576778336,0.000000359129671778646
51316,"Santa Cruz",1.07314834848375,"Mount Madonna County Park",1,1,-0.0667863527387683,"ns",NA,0,0,NA,0.0000000227066774272089,0.0000000284019048280015
51361,"Contra Costa",1.54335018640436,"Magee Preserve",0,1,-0.102555703897245,"ns",NA,0,0,NA,NA,NA
51363,"Contra Costa",0.414189413346186,"Kenneth Gerlack Preserve",0,1,-0.284012883923671,"ns",NA,0,0,NA,NA,NA
51365,"Contra Costa",0.504301157059932,"Barnett Ranch",0,0,-0.337607087457896,"cold",NA,0,0,NA,NA,NA
51415,"Alameda",0.226198645935009,"Holdener Park",0,4,0.0762910518951394,"ns",NA,0,0,NA,0.000000000186616097574976,0.000000000186616083697189
51466,"Santa Cruz",0.765354861347814,"Big Basin Redwoods State Park",0,0,0.0762910518951394,"ns",NA,0,0,NA,0.0000000302443901034621,0.0000000319165636142316
51536,"Santa Cruz",1.06176053846991,"Beach Ranch",0,3,-0.209863757372676,"cold",NA,0,0,NA,0.0000000000155579524957483,0.0000000000231744172463078
51736,"Sonoma",1.23856498070235,"Ayers",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.0000000538973949915089,0.0000000603989747105516
51737,"Sonoma",0.158778876358874,"Robinson",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.0000000533867492436002,0.0000000573892648958463
51739,"Sonoma",6.29434932345777,"Sonoma Coast Redwoods",0,2,0.326676510004478,"ns",NA,0,0,NA,0.000000359414599415686,0.000000566866503959318
51741,"Santa Cruz",0.578751410580687,"weelili onyenmak",0,2,-0.280696895853321,"cold",NA,0,0,NA,0.00000000137546318779158,0.00000000175078329611722
51744,"Sonoma",0.138417836035088,"Bell Tower",0,5,-0.209863757372676,"cold",NA,0,0,NA,0.0000000617122424273475,0.0000000617122424273475
51745,"Sonoma",0.764523131301398,"Unnamed Site - Sonoma County Regional Parks Dept., County of",0,2,-0.0379194122548744,"ns",NA,0,0,NA,0.0000000885189805899245,0.00000010070156264419
51769,"Sonoma",3.97016579622229,"Hood Mountain Regional Park and Open Space Preserve",0,7,-0.0176209759797999,"ns",NA,7,7,1,0.000000103271105444946,0.00000018626705866609
51781,"Santa Clara",0.216145748118844,"Silveira",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.0000000204604635456462,0.0000000226515393109139
51782,"Santa Clara",1.00189972172802,"Coyote Ridge Property",0,0,-0.153416756738804,"ns",NA,0,0,NA,0.00000011197191440715,0.000000123713689959004
51822,"Santa Clara",1.69137777060696,"RWF Bufferlands",0,5,-0.187365701928555,"ns",NA,0,0,NA,0.00000000481100448368466,0.00000000584663339964209
51823,"Santa Clara",0.567758249715809,"Richmond Ranch",0,1,-0.211636258320938,"ns",NA,0,0,NA,0.0000000698060560466729,0.0000000751393756104335
51837,"San Mateo",0.140847159521482,"Wavecrest North",0,3,-0.222861269378895,"ns",NA,0,0,NA,0.00000000956336076995967,0.0000000102986144057127
51839,"San Mateo",0.184549175900465,"Wavecrest South",0,1,-0.222861269378895,"ns",NA,0,0,NA,0.00000000979481473706301,0.0000000102986144057127
51844,"Santa Clara",0.29831898482032,"Guadalupe River Gardens",0,6,-0.199837023585257,"ns",NA,0,0,NA,0.0000000268597553088057,0.0000000283902075182141
51863,"Napa",0.641842716949318,"Cove Preserve",0,0,0.0268476322772787,"ns",NA,0,0,NA,0.00000024344794269382,0.000000265069274973939
51891,"Contra Costa",3.89157639872897,"Deer Valley",0,1,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
51937,"Santa Clara",0.752530629209643,"Bloomfield South",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.000000000264446325948242,0.000000000342890049687128
51940,"Santa Clara",0.841171912632026,"Calero Ridge East",0,0,-0.0868734611033357,"ns",NA,0,0,NA,0.000000151984693275153,0.000000165469700164067
51941,"Santa Cruz",4.10007927730399,"Pescadero Ranch",0,3,-0.174094406214199,"ns",NA,0,0,NA,0.0000000000463991657595475,0.000000000311234732430776
52064,"Santa Clara",0.239627669746675,"Tilton Ranch",0,1,-0.290280610632857,"ns",NA,0,0,NA,0.0000000558134019001955,0.00000006338071045775
52069,"Santa Clara",7.89376617501316,"Richmond Ranch",0,8,-0.222861269378895,"ns",NA,0,0,NA,0.0000000685432866021074,0.0000000887473419197704
52112,"Contra Costa",0.176998277376986,"Wilder Park",0,2,-0.292574195002797,"ns",NA,0,0,NA,0.00000000166735136808427,0.00000000166735147910657
52177,"Santa Cruz",0.1559016329754,"Valle del Pajaro County Park",0,2,-0.138325055055722,"ns",NA,0,0,NA,0.00000000384808584996676,0.00000000409302547410562
52189,"Sonoma",2.13301303300725,"Estero Americano Coast Reserve",0,8,-0.209863757372676,"cold",NA,0,0,NA,0.0000000571547431604813,0.0000000636989767599516
52204,"Alameda",0.397453042303445,"Chabot Park",0,2,-0.167453501319181,"ns",NA,0,0,NA,0.0000000857444817370379,0.0000000943727513913473
52206,"Alameda",3.52695531357499,"Chabot Watershed",0,10,-0.193046081189682,"ns",NA,0,0,NA,0.000000113717284477843,0.00000013312465796389
52207,"Alameda",0.306526003156698,"Chabot Watershed",0,2,-0.204845280774581,"ns",NA,0,0,NA,0.000000093722768212956,0.000000102180209182734
52210,"Contra Costa",12.9864317983744,"Upper San Leandro Watershed",1,13,-0.135069979053104,"ns",NA,1,0,0,0.0000000384774807571375,0.0000000579426284730289
52211,"Contra Costa",6.55085198484722,"Upper San Leandro Watershed",1,9,-0.1826514273447,"ns",NA,1,0,0,0.000000017157830711767,0.0000000432932480975978
52212,"Contra Costa",0.810020797277397,"Gateway Area",1,5,-0.284012883923671,"ns",NA,1,0,0,0.00000000162202762332697,0.00000000244343656419233
52214,"Contra Costa",0.172345476128091,"Duffel Solar Project",0,1,-0.173051924583484,"ns",NA,0,0,NA,NA,NA
52215,"Contra Costa",3.96590931178403,"Siesta Valley",0,10,-0.247201895672895,"ns",NA,0,0,NA,0.000000000924296528204138,0.00000000166735147910657
52216,"Contra Costa",8.27263201136589,"San Pablo Watershed",0,12,-0.199963167400943,"ns",NA,0,0,NA,0.000000000300737740266399,0.000000000983744863347624
52219,"Contra Costa",12.4956141243524,"Briones Watershed",0,10,-0.153416756738804,"ns",NA,0,0,NA,0.000000000611021622187735,0.00000000105273245676329
52220,"Contra Costa",12.5308380379469,"San Pablo Watershed",0,5,-0.226874410218402,"ns",NA,0,0,NA,0.00000000121164056565704,0.00000000491790830281502
52221,"Contra Costa",3.1463951142551,"Pinole Watershed",0,1,-0.345024299343557,"cold",NA,0,0,NA,0.00000000299604474562898,0.00000000494430718589456
52222,"Contra Costa",9.55418453534358,"Pinole Watershed",0,11,-0.330037075964696,"cold",NA,0,0,NA,0.00000000631079277724211,0.000000015365344552265
52225,"Santa Cruz",1.51252933228206,"San Vicente Redwoods Laguna Creek",0,1,0.326676510004478,"ns",NA,0,0,NA,0.00000000268111643997315,0.00000000470173189270895
52231,"Alameda",1.63996209489399,"Upper San Leandro Watershed",0,2,-0.171016925641585,"ns",NA,0,0,NA,0.0000000496867045285398,0.0000000714549130975684
52232,"Alameda",24.7238139652555,"Upper San Leandro Watershed",1,12,-0.196411915652022,"ns",NA,1,0,0,0.0000000849104822009394,0.000000140635123102584
52238,"Santa Clara",0.203838817335566,"Lakeside Ranch",0,0,0.159117944494091,"ns",NA,0,0,NA,0.0000000655935110671635,0.0000000742890833294041
52256,"Contra Costa",2.41073239249296,"Hoover Ranch",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
52258,"Solano",0.182272671096511,"Point Buckler Island",0,0,-0.0697060784840234,"cold",NA,0,0,NA,NA,NA
52293,"Napa",1.28014411811777,"Scott Property",0,0,-0.232220545851334,"cold",NA,0,0,NA,0.0000000538603828204032,0.0000000634725765280564
52317,"Napa",0.350394230586261,"Wetlands Edge Park",0,6,-0.187365701928555,"ns",NA,0,0,NA,0.000000137422134116605,0.000000144004204116754
53022,"Santa Cruz",0.250903372259393,"Mini Ranch",0,0,-0.280696895853321,"cold",NA,0,0,NA,0.000000000172168099221714,0.000000000214895989891772
53034,"Santa Clara",19.0895503690109,"Sargent Ranch",0,9,-0.174094406214199,"ns",NA,0,0,NA,0.0000000000873095276632263,0.000000000631508956239202
53035,"Santa Clara",7.72685432905546,"Mead Ranch",0,4,-0.00215156009422955,"ns",NA,1,1,1,0.0000000573938301329235,0.000000105098365565937
53046,"Stanislaus",0.511353595106579,"Mount Stakes",0,0,11.164789911023,"hot","occ_hot_effort_not_TRUSTED",0,0,NA,NA,NA
53047,"Santa Clara",4.64296061455412,"Mount Stakes",0,0,11.164789911023,"hot","occ_hot_effort_not_TRUSTED",0,0,NA,NA,NA
53048,"Santa Clara",1.42826641079397,"Northern Coyote Valley Conservation Area",0,3,-0.208798672233615,"ns",NA,0,0,NA,0.000000109326748543026,0.000000125942918316468
53049,"Santa Clara",2.59559139466091,"Coyote Valley Conservation Area",0,7,-0.157475517637497,"ns",NA,0,0,NA,0.00000012304228391713,0.000000146593691852104
53050,"Santa Clara",0.162014769100977,"Coyote Valley Conservation Area",0,4,-0.17925588123968,"ns",NA,0,0,NA,0.000000104900145458942,0.00000011246128650555
53051,"Santa Clara",0.773945206108734,"Coyote Valley Conservation Area",0,0,-0.199163784349156,"ns",NA,0,0,NA,0.000000105948267048461,0.00000011246128650555
53055,"Alameda",0.731385742068065,"Bernal Open Space",0,7,-0.174094406214199,"ns",NA,0,0,NA,0.0000000112162119592085,0.0000000134565532050601
53056,"Alameda",0.426644360996932,"Bernal Community Park",0,3,-0.187365701928555,"ns",NA,0,0,NA,0.0000000102094093179517,0.0000000102233590482115
53057,"Alameda",0.219724486459886,"Bonde Ranch Open Space",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.00000000530931787423583,0.00000000578092551606346
53058,"Alameda",0.739523936668843,"Callippe Preserve Open Space",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.00000000344562978149554,0.00000000460615234842976
53062,"Alameda",0.127537580897291,"The Preserve",0,1,-0.233588795812426,"ns",NA,0,0,NA,0.000000032915114189791,0.0000000335945422591521
53063,"Alameda",0.161460131542422,"Quint",0,0,-0.211636258320938,"ns",NA,0,0,NA,NA,NA
53064,"Alameda",0.729893425149571,"Doolan South",0,0,-0.221314647118306,"cold",NA,0,0,NA,NA,NA
53068,"Alameda",1.21431330207627,"Springtown Preserve",0,2,-0.199837023585257,"ns",NA,0,0,NA,NA,NA
53069,"Alameda",0.141338015261648,"Unnamed Site - Livermore, City of",0,0,-0.211636258320938,"ns",NA,0,0,NA,NA,NA
53070,"Alameda",0.33040607846383,"Hartford Hills",0,0,-0.222861269378895,"ns",NA,0,0,NA,NA,NA
53071,"Alameda",0.55205058001754,"Doolan North",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
53072,"Alameda",0.300078420743145,"Goeken Road",0,0,-0.199837023585257,"ns",NA,0,0,NA,NA,NA
53073,"Alameda",0.503541160515961,"Greenville Road",0,1,-0.187365701928555,"ns",NA,0,0,NA,NA,NA
53100,"Santa Clara",0.284786264727205,"Bear Creek Redwoods Addition",0,2,0.0825898696038703,"ns",NA,1,1,1,0.0000000902131773727888,0.0000000911546820248077
53160,"Santa Cruz",0.424107000737667,"Cotoni-Coast Ridge",0,0,0.00475234957818558,"ns",NA,0,0,NA,0.00000000099301999956225,0.00000000116530385341207
53203,"Contra Costa",0.308463775253756,"Point Molate Regional Shoreline",0,1,-0.209863757372676,"cold",NA,0,0,NA,0.00000000471988625960762,0.00000000471988625960762
53204,"Contra Costa",0.794924412142653,"Thurgood Marshall Regional Park",0,0,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
53205,"Contra Costa",0.602126963298701,"Deer Valley Regional Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
53208,"Contra Costa",2.16703449038759,"Rancho Pinole Regional Preserve",0,1,-0.345024299343557,"cold",NA,0,0,NA,NA,NA
