"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm"
25715,4.47111988067627,0.787799179553986,-0.0109916543588042,0.371346116065979,0.0326424390077591,0,0.0439644828438759,0.0081774303689599,0.888932347297668,0.0261486489325762,0,0.000134672038257122,0.968524813652039
25716,8.40890693664551,0.704179465770721,0.00017858695355244,0.241656988859177,0.0842737182974815,0,0.0277448408305645,0.0015487284399569,0.884951293468475,0.00148139242082834,0,0,0.987498879432678
25717,13.350793838501,0.799546003341675,-0.0549185387790203,-0.143534690141678,0.116647325456142,0,0.0325226224958897,0.000404016114771366,0.844648540019989,0.0057774786837399,0,0,0.990772187709808
25718,17.2643623352051,0.811193108558655,-0.0969103798270226,-0.00175577565096319,0.0613409876823425,0,0.00444485014304519,0,0.932395219802856,0.00181896972935647,0,0,0.990586698055267
25719,24.491247177124,2.10620808601379,-0.157267674803734,-0.0290742702782154,0.0801366120576859,0,0.0286178067326546,0.000134672038257122,0.890437543392181,0.00067336019128561,0,0,0.988570153713226
25720,84.0980377197266,10.4456062316895,-0.117508865892887,-0.424183279275894,0.197364076972008,0.000067336019128561,0.0828007832169533,0,0.717949748039246,0.00175073649734259,0,0.000067336019128561,0.904256403446198
25721,140.294677734375,14.7134799957275,-0.00502707343548536,0.0302997604012489,0.350318074226379,0,0.593283534049988,0,0.0140166068449616,0.00282811280339956,0,0.0395536907017231,0.482218861579895
25722,104.183776855469,12.1356191635132,0.0596361085772514,0.366894960403442,0.408266067504883,0.00323212891817093,0.0741451233625412,0,0.0015487284399569,0,0,0.512807965278625,0.551720678806305
25723,124.166809082031,13.0320224761963,0.0438229627907276,-0.000666413339786232,0.626463353633881,0,0.225502833724022,0,0.106895215809345,0.000404016114771366,0.00513105653226376,0.0356035009026527,0.517169594764709
25724,121.829643249512,11.1045475006104,0.0405558198690414,0.0184790231287479,0.534634828567505,0,0.186602160334587,0,0.26926863193512,0.000404016114771366,0,0.00909036211669445,0.65039187669754
25725,150.08186340332,16.5299968719482,-0.162273153662682,-0.201654121279716,0.676527321338654,0,0.27941507101059,0,0.043922945857048,0.000134672038257122,0,0,0.440628170967102
25726,192.394149780273,16.7224979400635,-0.328864097595215,-0.020171856507659,0.639869689941406,0,0.0707812085747719,0,0.28934907913208,0,0,0,0.584286272525787
25727,190.818176269531,21.784725189209,-0.143156751990318,-0.0829564929008484,0.847237765789032,0,0.145099326968193,0.000067336019128561,0.00692222965881228,0.00067336019128561,0,0,0.399282246828079
25728,179.692016601562,18.0883350372314,-0.091445080935955,0.0382706969976425,0.598142743110657,0,0.324865907430649,0.00021214758453425,0.0747473165392876,0.00203192117623985,0,0,0.386952728033066
25729,226.88102722168,19.3802909851074,0.0311740078032017,-0.329161316156387,0.464032292366028,0,0.481765747070312,0.000134672038257122,0.0538636259734631,0.000203686751774512,0,0,0.399772793054581
25730,266.176879882812,19.6929931640625,-0.0843193158507347,0.0556526035070419,0.487876057624817,0,0.510844588279724,0,0.00127938436344266,0,0,0,0.234337761998177
25731,264.490600585938,17.0897064208984,-0.155403718352318,-0.0357287228107452,0.143199265003204,0,0.845698058605194,0.000538688153028488,0.00995793845504522,0.000606024172157049,0,0,0.19572488963604
25732,316.794097900391,18.7015590667725,-0.232192307710648,-0.24015499651432,0.197955280542374,0,0.800832688808441,0.00067336019128561,0.000538688153028488,0,0,0,0.153044924139977
25733,371.601745605469,19.7313098907471,-0.309640735387802,-0.0114186452701688,0.0847016125917435,0,0.915029048919678,0.000269344076514244,0,0,0,0,0.117885060608387
25734,361.323181152344,18.5866222381592,-0.0708898082375526,0.173531100153923,0.162941798567772,0,0.836384832859039,0.00067336019128561,0,0,0,0,0.126821056008339
25735,272.385345458984,18.975492477417,0.0169256739318371,0.352317810058594,0.495451778173447,0,0.487643510103226,0,0.0156253352761269,0.00127938436344266,0,0,0.252856194972992
25736,171.084365844727,10.9049682617188,0.00757318129763007,0.513970255851746,0.321002930402756,0,0.405808806419373,0.000269344076514244,0.271046012639999,0.00180555111728609,0,0.000067336019128561,0.717643916606903
25737,118.177917480469,2.03868961334229,-0.00576051650568843,0.518907010555267,0.210717722773552,0,0.031398706138134,0.000067336019128561,0.757681548595428,0.000134672038257122,0,0,0.979630053043365
25738,113.723991394043,3.13830828666687,-0.167195618152618,-0.0286086518317461,0.188428923487663,0,0.175468519330025,0.00114471232518554,0.634621143341064,0.000202008057385683,0,0.000134672038257122,0.906114041805267
25739,130.462524414062,6.82951688766479,-0.203653693199158,-0.0814672112464905,0.252919703722,0,0.480334371328354,0.00763874221593142,0.257368952035904,0.00173821509815753,0,0,0.784538805484772
25740,134.290313720703,3.96337676048279,-0.291107296943665,-0.104299783706665,0.000808032229542732,0,0.905035018920898,0.0108583150431514,0.0823809430003166,0.000917661585845053,0,0,0.477781116962433
25741,148.384124755859,7.21366596221924,-0.302998423576355,-0.150835588574409,0.00674374122172594,0,0.988904416561127,0.00262610474601388,0.00172575062606484,0,0,0,0.346152573823929
25742,159.732452392578,9.10100841522217,-0.213572964072227,0.100958161056042,0.000128434272482991,0,0.985857903957367,0.00675388099625707,0.00725976843386889,0,0,0,0.416186451911926
25743,152.871398925781,7.2563681602478,-0.145822763442993,-0.185525357723236,0.109440743923187,0.000202008057385683,0.593633949756622,0.010216792114079,0.285723507404327,0.000782989605795592,0,0,0.75780326128006
25744,196.079895019531,9.94787693023682,-0.183608993887901,-0.248701483011246,0.0419567413628101,0,0.68322491645813,0.00269344076514244,0.271451532840729,0.00067336019128561,0,0,0.70392644405365
25745,226.852172851562,13.6100826263428,-0.145041391253471,-0.0197741705924273,0.00484819337725639,0,0.795781850814819,0.00067336019128561,0.198157921433449,0.000538688153028488,0,0,0.532170176506042
25746,210.780807495117,12.1174440383911,0.0344876982271671,0.129774928092957,0.00513762328773737,0,0.955656230449677,0.0101037826389074,0.0290282648056746,0.0000740957038942724,0,0,0.345531731843948
25747,195.577926635742,11.2241640090942,-0.233863174915314,-0.104420401155949,0.013783797621727,0.000202008057385683,0.932482779026031,0.0115817952901125,0.0373707748949528,0.00457884930074215,0,0,0.268310904502869
25748,206.536285400391,14.4429368972778,-0.118673473596573,-0.011773076839745,0.000538688153028488,0,0.963885605335236,0.0157457739114761,0.0195605959743261,0.000269344076514244,0,0,0.272966235876083
25749,221.012084960938,14.638072013855,-0.19045053422451,-0.122828669846058,0.00410749716684222,0,0.995488464832306,0.000404016114771366,0,0,0,0,0.23729082942009
25750,213.86311340332,11.8695383071899,-0.265132129192352,0.185304790735245,0.00255876872688532,0,0.930426061153412,0.0158648621290922,0.0491302497684956,0.00168340047821403,0,0.000336680095642805,0.277804851531982
25751,173.18147277832,3.95323061943054,-0.264349400997162,0.220056802034378,0.00141405640169978,0.00330384285189211,0.600890338420868,0.382081180810928,0.0113005330786109,0.00101004028692842,0,0,0.305773288011551
