"unit_id","spans_gradient","elev_mean","elev_sd","slope_mean","slope_sd","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm_mean","ghm_sd","housing_logden_mean","housing_logden_sd"
185,FALSE,376.366638183594,69.6862716674805,22.5797023773193,8.71416664123535,0.169437125325203,0.483202338218689,0.889413183211992,0,0.110204305569254,0,0.000382511218754003,0,0,0,0.200969472527504,0.0885075479745865,0.00276237080965128,0.104151847780824
198,FALSE,3.5675208568573,1.66213548183441,1.54312896728516,1.4756338596344,-0.149507716298103,-0.0240452494472265,0.108056472997328,0.105857905405971,0.593157002339115,0.0831267791900166,0.0438743112762172,0.000410502613284033,0.0487655798077637,0.0167514463703052,0.866507649421692,0.0595904774963856,0.693599371257451,1.49240188706593
211,FALSE,166.835845947266,0.9486363530159,0.763493359088898,0.850524842739105,0.258881270885468,-0.0695341378450394,0.245494940172073,0,0.328104630574841,0.00269601227474435,0.422086809613495,0.00161760736484661,0,0,0.975062966346741,0.00309451879002154,0.0722513989791686,0.67778352902674
214,TRUE,659.127502441406,242.078582763672,25.6623249053955,8.32881259918213,-0.185462728142738,0.0205703377723694,0.749058318734912,0.0315974472024075,0.218768367430035,0,0.000198300081323333,0.000369340553759886,0,0.00000822599756209666,0.0832118988037109,0.0829703882336617,0.168653174549408,0.42650266687568
218,FALSE,160.453201293945,3.20545816421509,1.72450256347656,1.7633490562439,0.125625386834145,-0.135784402489662,0.228259077037283,0.00913275897652881,0.469907850323238,0.0175219982698817,0.140426823991638,0.134751491401429,0,0,0.939356863498688,0.0346766039729118,0.156482106149043,1.00024349874655
223,FALSE,93.1383895874023,38.2010307312012,14.2779293060303,8.47247982025146,-0.0430459678173065,0.0379258394241333,0.598477060244939,0.000000243072565589971,0.395626536889833,0.000752770803159176,0.0038291968896254,0,0.000196441513369637,0.00111775058650908,0.441479384899139,0.252355366945267,0.0121555449315498,0.263385349424114
280,TRUE,196.825469970703,73.2724838256836,17.1238059997559,9.09308052062988,0.204561784863472,0.143200024962425,0.219872805549611,0,0.778309776137673,0.00166933117637544,0.000034234913736217,0.000113852222603969,0,0,0.0816208645701408,0.0371593087911606,0.00467941923070505,0.0620556922571845
289,FALSE,222.028717041016,16.6147518157959,15.2981853485107,10.3225107192993,0.417117178440094,-0.152694955468178,0.58197681331236,0,0.273483545843895,0.00993072690805706,0.121367944724946,0.0114019457092507,0,0.00183902350149205,0.69101345539093,0.214988350868225,0.00701679732727801,0.112220015008076
294,FALSE,187.689163208008,59.4718399047852,20.179744720459,7.8138747215271,-0.381770551204681,-0.153588607907295,0.700755387913265,0.000590449348162141,0.298513269422372,0,0.000140893316200995,0,0,0,0.226734891533852,0.128605663776398,0.000959029518673505,0.0483285432090282
299,FALSE,35.3521728515625,22.5814743041992,14.8326873779297,6.95101022720337,0.091291643679142,-0.0132107324898243,0.672528907766422,0.000102213401874898,0.264732608580821,0,0.000274650343342702,0.00000624972906473481,0.0133397966109982,0.0490155735674761,0.330401062965393,0.154585480690002,0.000151883129324894,0.0289576063136028
303,FALSE,75.2605056762695,9.39540767669678,8.28137016296387,5.8394079208374,0.163248687982559,0.20663383603096,0.00884637991123484,0.000764497647959939,0.675339359596515,0.00536015835295356,0.0587973928215679,0.123241904619318,0,0.127650307050451,0.484897315502167,0.126932725310326,0.169786338567547,0.385223435480683
308,TRUE,8.31976413726807,11.5473527908325,2.60625052452087,3.71951961517334,-0.0467449016869068,0.227408960461617,0.0171756727462935,0.0107182590492224,0.543053424527061,0.00948197176812988,0.000549328605353968,0.00115198228160834,0.414023410825211,0.0038459501971201,0.157043635845184,0.0916523933410645,0.127121269009472,0.130868830624437
315,FALSE,290.049530029297,37.0224075317383,20.0184326171875,8.7398624420166,0.158561885356903,-0.282547980546951,0.870507096101157,0.0121768252761992,0.117316078622644,0,0,0,0,0,0.187994092702866,0.0850530713796616,0.000374036374245245,0.0287629962718188
321,FALSE,622.50341796875,86.540771484375,18.4688720703125,7.75326013565063,-0.0877755805850029,-0.275647819042206,0.554193269386676,0,0.445002996821853,0,0.000803733791471085,0,0,0,0.144121617078781,0.101377137005329,1.22347048276607,0.70598368714574
347,TRUE,168.613159179688,86.8869857788086,10.5846109390259,6.41204404830933,-0.385721623897552,-0.41696435213089,0.913497059643157,0.000190299485948576,0.0812086696941435,0,0.00118446205075069,0.00165780138593304,0,0.00226170774006748,0.0928560867905617,0.120749711990356,0.243653004364883,0.289416391958531
353,FALSE,244.359085083008,60.3659400939941,19.2054882049561,7.19741487503052,0.513430118560791,0.182273343205452,0.972791141321735,0.000188311816034019,0.0269939895790121,0.000020923535114891,0.00000563374810424893,0,0,0,0.198327526450157,0.106271803379059,0.148870313867677,0.786531745001482
358,TRUE,168.701858520508,86.4795761108398,24.0228786468506,8.35435962677002,0.0423761680722237,-0.0207280348986387,0.825731083691227,0.0000846697030443799,0.173948964603561,0,0.000235282002168024,0,0,0,0.137048184871674,0.116041265428066,0.312239943287571,0.274070978567233
372,FALSE,25.58864402771,6.91748094558716,4.59003067016602,4.60444164276123,0.378133922815323,0.295867770910263,0.592799570384202,0,0.218017068410292,0,0.188041116778638,0.00114224442686749,0,0,0.966388761997223,0.0267402175813913,0.00148191185352768,0.10237426259307
